participantId,accountId,currentAccountId,currentPlatformId,matchHistoryUri,platformId,summonerId,summonerName,gameId
4,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1482892780
5,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,71LzJSmj-Ymti-_CrgYlR7laclexN3bRSqAz_oR9D0F_ofs,BR1,/v1/stats/player_history/BR1/202648015,BR1,PviIdiOKdAZi9lTkKtqJbcGGxFY_tIGtZ3wRbkkkOp2IfQ,procuro duo fiel,1482892780
6,wjevoCHPmIFT7E4Pg0erPw0c1pp20-aSsB0mUJUcHoRgjg,yzOCE0xAzbPzP0qLAVm9mSLPPfAL1q3fnUEz4Ov7eHY,BR1,/v1/stats/player_history/NA/31599681,NA,fn67H5qU5ew80HWR6alOn5zsGpHOC_xdkv45RvhxtEeI,danmf,1482892780
7,HV6IwUqXdHu50e2WBFLpSoVqJ8Wih13IWwLct7NYrqSsTA,sVL_brpafn17bdrSazn6Dj_tgtQNoan3N7zkydEPrYU,BR1,/v1/stats/player_history/NA/36768091,NA,1mxbyWJTJ2nbIKFCG_PLq5KIzdyL0tnJPCAH-fZCK0EO,Days4fun,1482892780
8,hQIGSREyrfsjjbbjv27NwxLKvD6zOvtzqFLAVBSIQOT_rzQ,hQIGSREyrfsjjbbjv27NwxLKvD6zOvtzqFLAVBSIQOT_rzQ,BR1,/v1/stats/player_history/BR1/214766880,BR1,jxYDBL9gbAFY98-NE3kvsW74SknPWwBz08Wq3-U9FPiDDW0,KrastyeI,1482892780
9,K6VNnlpX_FhzUOBoUtav_pltCZm2HiWtY3xiSimQE5k4_Q,PciYJKEvF5NuSCJoCoESamyb2wmZdkNjg8b1lDa7wT0,BR1,/v1/stats/player_history/NA1/42185690,NA1,x7HexkVq_4hJxb2qPVy7kHuYV7XftVs-p_7PvpXftgcC,use your Mind,1482892780
10,zUVpDsdsmG3RsN-9RCGhZVQ3jnvNe89QFN_4NMeM_z4iXFc,zUVpDsdsmG3RsN-9RCGhZVQ3jnvNe89QFN_4NMeM_z4iXFc,BR1,/v1/stats/player_history/BR1/200797313,BR1,P_tCofOBo4db6d8kAfb9TojyhEqZBHO8zBD3nkmALznFTQ,freirezin,1482892780
1,8zZa6ZwjZtjIvBje6BxJnFgfagRlmeglRT18Q6Ro_d7QoAk,8zZa6ZwjZtjIvBje6BxJnFgfagRlmeglRT18Q6Ro_d7QoAk,BR1,/v1/stats/player_history/BR1/201696603,BR1,MpgUgh36R0lb8clanKgwgLWG9tMrbg0M0gsSYRi_NPRfdg,LêoN,1484740334
2,ZHjLNY9ZRjBDNjWIrjpy61vQBRME5S-65HnqAXtVj2Eqww,MzYTdlsEQLp5AkS3yUWUgesnIZEa3lZU9Fu892UUB6L3r_k,BR1,/v1/stats/player_history/NA/32732961,NA,3bOuGVOYU__ncnWjMKpq4G0VUtpbykRbO93Qgnsc5zqE0MI,jggr,1484740334
3,0F236DdfIwYkhPIzpbZgzxrJx10tqWzvrmSSAcMZ84-6awk,0F236DdfIwYkhPIzpbZgzxrJx10tqWzvrmSSAcMZ84-6awk,BR1,/v1/stats/player_history/BR1/210995872,BR1,kMSwh6cHCjpWiElf0r3d28f_QmnRkqUhM62jILcR_lrleiw,slezzy raitekero,1484740334
4,BQKUvjHtUEXoy4l8DkjZKLtqtlSLnVfSVkPGHzQ6-7DbsQ,r5wQ3dqHEsE4hRV6CYm9iF_EW1RHW9KauOBfsQCfTret-JY,BR1,/v1/stats/player_history/NA1/49468719,NA1,1H5bSowksc6HAmTyDD5RD3qcMbgH9R1VJwiOT0rz1r2BPCo,Votux,1484740334
5,CeMEqt8iMtQILuBiGP-QVTKQbtTIxYDgLh0V3VVbhxcmVg,wQ6IBRhA-jcXREANhHnL9CcG0KcZsdt4r2UPbXTHh2Y,BR1,/v1/stats/player_history/NA/36239694,NA,dAV35MFK8ftkcOQxk9k6Q6ADn6hOoxdUMWxdhUW2Wry6,TitaN NGDP,1484740334
6,jGdaMXh2SKt5-kAr35K7l-qCAw_f6pAezS9TZcQyOKE,Dpd34KSOqHCzaO2S84AAaff8ZnY9-NibD4snpsqLVJDInxU,BR1,/v1/stats/player_history/LA2/444089,LA2,PZE1xZbyFq1M0vC4d4CjMH8Rq014Ri0W3FqADgV4XwKJIQ,FNC Caps1,1484740334
7,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484740334
8,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484740334
9,pPf-jWKUg9CVQ16BhStteTLpGDkeW139QOf_JWtwHhUig_I,pPf-jWKUg9CVQ16BhStteTLpGDkeW139QOf_JWtwHhUig_I,BR1,/v1/stats/player_history/BR1/200108625,BR1,Ipug7u3Xk2hq4bxl5w7jObh4yuv2UbbcdU2QMGJFlGD7IQ,FORGIVENGRE,1484740334
10,mAysett7bJNU9rQ18ENAm5SLD_Qd1F6Fdb7KxFsU7azfj-I,mAysett7bJNU9rQ18ENAm5SLD_Qd1F6Fdb7KxFsU7azfj-I,BR1,/v1/stats/player_history/BR1/206301234,BR1,4rDzMtLfFR0GOy-9kFL_40S5mSq3IwcPBLhYHNhd_XrwgQY,failed again,1484740334
1,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484752396
2,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484752396
3,BG1WtJm1SyK6Qfk63XEdvW8vI8fCv3v5Amm402T-myOi,69kZja5G0kBtleRSJWwPZi9kibwWk4KJZcNwVbSUCc4H04M,BR1,/v1/stats/player_history/LA2/1468526,LA2,5QXcXtltRReEPbZTIZUjghPRYtB7n8wCYqXD0gxh0reSgBM,Porco Smeb,1484752396
4,pPf-jWKUg9CVQ16BhStteTLpGDkeW139QOf_JWtwHhUig_I,pPf-jWKUg9CVQ16BhStteTLpGDkeW139QOf_JWtwHhUig_I,BR1,/v1/stats/player_history/BR1/200108625,BR1,Ipug7u3Xk2hq4bxl5w7jObh4yuv2UbbcdU2QMGJFlGD7IQ,FORGIVENGRE,1484752396
5,RRIAw-ss4_bzIx7adhInpL4HHxQ7oX5Jb_OZ-X1oHN7AOtw,RRIAw-ss4_bzIx7adhInpL4HHxQ7oX5Jb_OZ-X1oHN7AOtw,BR1,/v1/stats/player_history/BR1/205651259,BR1,rQ1BY-AvXGw-na7I_cMEcDom1kc5e_O-wk0HNy7Gm3OAjg,Vento,1484752396
6,jGdaMXh2SKt5-kAr35K7l-qCAw_f6pAezS9TZcQyOKE,Dpd34KSOqHCzaO2S84AAaff8ZnY9-NibD4snpsqLVJDInxU,BR1,/v1/stats/player_history/LA2/444089,LA2,PZE1xZbyFq1M0vC4d4CjMH8Rq014Ri0W3FqADgV4XwKJIQ,FNC Caps1,1484752396
7,wfubaYX0Hmbpw8BMrB4SsbsOKzRfESeN6poZHvv01i2SCiQ,wfubaYX0Hmbpw8BMrB4SsbsOKzRfESeN6poZHvv01i2SCiQ,BR1,/v1/stats/player_history/BR1/214407484,BR1,yQXtZfkcgoc5_cspXRjYzxhUs952cXLHYYWolIMjm0F2H-I,ayy34yeah12skrrt,1484752396
8,CeMEqt8iMtQILuBiGP-QVTKQbtTIxYDgLh0V3VVbhxcmVg,wQ6IBRhA-jcXREANhHnL9CcG0KcZsdt4r2UPbXTHh2Y,BR1,/v1/stats/player_history/NA/36239694,NA,dAV35MFK8ftkcOQxk9k6Q6ADn6hOoxdUMWxdhUW2Wry6,TitaN NGDP,1484752396
9,xk11YldKZVZlhGygslCngd8LVkwSMVuVP5KRxBTEsW2QkA,UD3PNUakW2CKdMW3YV-Puu9WRVMgyPG58eT9EWpRTaY,BR1,/v1/stats/player_history/NA1/44859845,NA1,ynvtwpVe8FXh-KkZYlTcOTeS7QCymTu-tKoBHBpZV4NO,Arthur Lanches,1484752396
10,mAysett7bJNU9rQ18ENAm5SLD_Qd1F6Fdb7KxFsU7azfj-I,mAysett7bJNU9rQ18ENAm5SLD_Qd1F6Fdb7KxFsU7azfj-I,BR1,/v1/stats/player_history/BR1/206301234,BR1,4rDzMtLfFR0GOy-9kFL_40S5mSq3IwcPBLhYHNhd_XrwgQY,failed again,1484752396
1,r0zkVOx_8f7gpOuTUnoOwbr30uzAXC7MRz85hkGJA1Q7Fw,HRqLgMnvWBK9cfnGSgICg_0S0D1k2basQEzoYXWXBgg,BR1,/v1/stats/player_history/NA1/48312258,NA1,epS3oUtuenOuBKPKvfH_Xmzd2mYS8qll90m7Ioyu_qxA,AKT DACIOLO,1484755352
2,Z8qS01CUbyi9YylcxYNNWFlktNU6Oel9JOEand6GIWA,Z8qS01CUbyi9YylcxYNNWFlktNU6Oel9JOEand6GIWA,BR1,/v1/stats/player_history/BR1/919946,BR1,vEsZrDlX1altS8fKVxgRt_D7zdFTwzU1sHnwkrJyneti,RaisingTheLevel,1484755352
3,J0dREXVwYifBDOg3TfUxYbxPYIvrecR5URQosTeqrk-_pxA,J0dREXVwYifBDOg3TfUxYbxPYIvrecR5URQosTeqrk-_pxA,BR1,/v1/stats/player_history/BR1/201063828,BR1,0bcMtbdeKpj3iDBncos13omqEcd3gtl7hbFgugbViEfEVw,hm kkk bjs,1484755352
4,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484755352
5,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484755352
6,BG1WtJm1SyK6Qfk63XEdvW8vI8fCv3v5Amm402T-myOi,69kZja5G0kBtleRSJWwPZi9kibwWk4KJZcNwVbSUCc4H04M,BR1,/v1/stats/player_history/LA2/1468526,LA2,5QXcXtltRReEPbZTIZUjghPRYtB7n8wCYqXD0gxh0reSgBM,Porco Smeb,1484755352
7,wfubaYX0Hmbpw8BMrB4SsbsOKzRfESeN6poZHvv01i2SCiQ,wfubaYX0Hmbpw8BMrB4SsbsOKzRfESeN6poZHvv01i2SCiQ,BR1,/v1/stats/player_history/BR1/214407484,BR1,yQXtZfkcgoc5_cspXRjYzxhUs952cXLHYYWolIMjm0F2H-I,ayy34yeah12skrrt,1484755352
8,vlCHl4zXeGy1Lrdq1YojJMBEmclN-sutTNlfrDlgulI,vlCHl4zXeGy1Lrdq1YojJMBEmclN-sutTNlfrDlgulI,BR1,/v1/stats/player_history/BR1/776916,BR1,gqQCoRc5niiG6RYVlA5W0_ay7MLCJrD-ymRm3-6g7IPR,Cezz,1484755352
9,cKswwz0nbOhv0mydXrgVKhqlfUVSGyCZpYmW1sElPO3k,cKswwz0nbOhv0mydXrgVKhqlfUVSGyCZpYmW1sElPO3k,BR1,/v1/stats/player_history/BR1/1039726,BR1,8smZjIJHuFdkyr7JhAzTdTT7W8Lnv0KCIxMSf7jnFayOvg,Kouy,1484755352
10,7By-_TwFpFF12oJVL33-TH94Pmfn_cW-5OxZG1mVhFA,7By-_TwFpFF12oJVL33-TH94Pmfn_cW-5OxZG1mVhFA,BR1,/v1/stats/player_history/BR1/483952,BR1,pdGMHSXcc-2uV29_K4GSVvGNmV1Ue3taYvE4FF3E6mAi,CODE N01,1484755352
1,J0dREXVwYifBDOg3TfUxYbxPYIvrecR5URQosTeqrk-_pxA,J0dREXVwYifBDOg3TfUxYbxPYIvrecR5URQosTeqrk-_pxA,BR1,/v1/stats/player_history/BR1/201063828,BR1,0bcMtbdeKpj3iDBncos13omqEcd3gtl7hbFgugbViEfEVw,hm kkk bjs,1484759164
2,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484759164
3,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484759164
4,8IN_RTmyvcDZyVDhsVPU-vIcysFhVNkBEo7M-qcBO91ejcM,8IN_RTmyvcDZyVDhsVPU-vIcysFhVNkBEo7M-qcBO91ejcM,BR1,/v1/stats/player_history/BR1/200616623,BR1,jo7j0mY0EQL5-Nmie_R1rxaHd3vCVhPBtV8D3cBupXslhA,IFreedon,1484759164
5,7By-_TwFpFF12oJVL33-TH94Pmfn_cW-5OxZG1mVhFA,7By-_TwFpFF12oJVL33-TH94Pmfn_cW-5OxZG1mVhFA,BR1,/v1/stats/player_history/BR1/483952,BR1,pdGMHSXcc-2uV29_K4GSVvGNmV1Ue3taYvE4FF3E6mAi,CODE N01,1484759164
6,vlCHl4zXeGy1Lrdq1YojJMBEmclN-sutTNlfrDlgulI,vlCHl4zXeGy1Lrdq1YojJMBEmclN-sutTNlfrDlgulI,BR1,/v1/stats/player_history/BR1/776916,BR1,gqQCoRc5niiG6RYVlA5W0_ay7MLCJrD-ymRm3-6g7IPR,Cezz,1484759164
7,r0zkVOx_8f7gpOuTUnoOwbr30uzAXC7MRz85hkGJA1Q7Fw,HRqLgMnvWBK9cfnGSgICg_0S0D1k2basQEzoYXWXBgg,BR1,/v1/stats/player_history/NA1/48312258,NA1,epS3oUtuenOuBKPKvfH_Xmzd2mYS8qll90m7Ioyu_qxA,AKT DACIOLO,1484759164
8,rdylClBxG8MorYrNfHDid4gA7QdGZOCPDGZQJwN9TOEJrlo,rdylClBxG8MorYrNfHDid4gA7QdGZOCPDGZQJwN9TOEJrlo,BR1,/v1/stats/player_history/BR1/204631088,BR1,0U0gXkozg4K2408-qy1vvn4DOoJwFttTW-pkHXaokSM1aA,KCUC YM  EDALB,1484759164
9,xk11YldKZVZlhGygslCngd8LVkwSMVuVP5KRxBTEsW2QkA,UD3PNUakW2CKdMW3YV-Puu9WRVMgyPG58eT9EWpRTaY,BR1,/v1/stats/player_history/NA1/44859845,NA1,ynvtwpVe8FXh-KkZYlTcOTeS7QCymTu-tKoBHBpZV4NO,Arthur Lanches,1484759164
10,pdlD_-3inu6LROXCFNmweXVgGeiSo8_mNLNLk_K5pRpSXDY,pdlD_-3inu6LROXCFNmweXVgGeiSo8_mNLNLk_K5pRpSXDY,BR1,/v1/stats/player_history/BR1/200854127,BR1,z8wuw9Nn-zm726fEhd0FVhTsuif0yJi5iWh4Qunwz4rVww,GABRUXONA JOBADA,1484759164
1,BQKUvjHtUEXoy4l8DkjZKLtqtlSLnVfSVkPGHzQ6-7DbsQ,r5wQ3dqHEsE4hRV6CYm9iF_EW1RHW9KauOBfsQCfTret-JY,BR1,/v1/stats/player_history/NA1/49468719,NA1,1H5bSowksc6HAmTyDD5RD3qcMbgH9R1VJwiOT0rz1r2BPCo,Vc Joggo Fino,1484774994
2,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484774994
3,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484774994
4,r0zkVOx_8f7gpOuTUnoOwbr30uzAXC7MRz85hkGJA1Q7Fw,HRqLgMnvWBK9cfnGSgICg_0S0D1k2basQEzoYXWXBgg,BR1,/v1/stats/player_history/NA1/48312258,NA1,epS3oUtuenOuBKPKvfH_Xmzd2mYS8qll90m7Ioyu_qxA,AKT DACIOLO,1484774994
5,Aa-x-8TF79qPx_B79RYsPlh6RE0Arf0u73_Z2EvghN4jyY8,rhiyzAqAeRcWrVBefPb_5RK1WFY6RVMvX9yxUQMGcuJ2uSJmd0qYIuYn,BR1,/v1/stats/player_history/LA2/206139490,LA2,XRlK8CqqMXkx3GTdZ6S--sWgd9J1-yNs8qPO9ig7hwar0iw,Htr1,1484774994
6,5M9B01VWqW7ZB7HxAcz92r74dRIyMCkTnk5S0o7qSYdAFZw,5M9B01VWqW7ZB7HxAcz92r74dRIyMCkTnk5S0o7qSYdAFZw,BR1,/v1/stats/player_history/BR1/202262947,BR1,nDkAvkiVhfWmZghd9zWLpHdYzf-Y0J4YOryrg_qWAwUh-w,Boca kwaii,1484774994
7,DuZdcDwYz3wkasJN6c0p6u4UYOLNts3mIzRLqIFdA0fIwkg,DuZdcDwYz3wkasJN6c0p6u4UYOLNts3mIzRLqIFdA0fIwkg,BR1,/v1/stats/player_history/BR1/200985953,BR1,H3hW3sM0VA-yaM0LhAJ3wwkzlbTy0MPi_I1aK0TPZgkMjw,always suffering,1484774994
8,mAysett7bJNU9rQ18ENAm5SLD_Qd1F6Fdb7KxFsU7azfj-I,mAysett7bJNU9rQ18ENAm5SLD_Qd1F6Fdb7KxFsU7azfj-I,BR1,/v1/stats/player_history/BR1/206301234,BR1,4rDzMtLfFR0GOy-9kFL_40S5mSq3IwcPBLhYHNhd_XrwgQY,failed again,1484774994
9,pHM9qOd7f6qte5glrYcGkYQdZeDHDn-OYVh7XrazL2pEGNM,pHM9qOd7f6qte5glrYcGkYQdZeDHDn-OYVh7XrazL2pEGNM,BR1,/v1/stats/player_history/BR1/202933579,BR1,mPa1XQOStdQjCi-beqt9beu9Z3tlVi5A-ip0PCZEuaL2Sw,Xudong,1484774994
10,4snrG3XrjpeZ_XyYqwoigdZU1tbENZKNIXaHGciKa4Lv,4snrG3XrjpeZ_XyYqwoigdZU1tbENZKNIXaHGciKa4Lv,BR1,/v1/stats/player_history/BR1/1154788,BR1,z4p_vc9GH5B7rkcjs4GEYDzs708JhWqGvagTAeazsjRjyw,KeeeSh,1484774994
1,Aa-x-8TF79qPx_B79RYsPlh6RE0Arf0u73_Z2EvghN4jyY8,rhiyzAqAeRcWrVBefPb_5RK1WFY6RVMvX9yxUQMGcuJ2uSJmd0qYIuYn,BR1,/v1/stats/player_history/LA2/206139490,LA2,XRlK8CqqMXkx3GTdZ6S--sWgd9J1-yNs8qPO9ig7hwar0iw,Htr1,1484792867
2,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484792867
3,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484792867
4,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,BR1,/v1/stats/player_history/BR1/1951967158446656,BR1,YDbgBXqjVnzEBPMLnKT6xLJUfLfmP6OLf5j9Xc03vlBvXsA,MAYLHAR,1484792867
5,LpvkDDgLa46YB5fv_6o_Hp39bTPhMeKB1ny0gZ5E24yycGY,LpvkDDgLa46YB5fv_6o_Hp39bTPhMeKB1ny0gZ5E24yycGY,BR1,/v1/stats/player_history/BR1/201321615,BR1,i6boHCgvaGi_mkllJ79Y1TnY6SmbTBRh5uq5BMC1dP_wDA,Doom ABSURDO,1484792867
6,wIpCfwjcCI0uPFeg_2mEcpCP4rFUBv91L1ZGdvWveRG77t8,wIpCfwjcCI0uPFeg_2mEcpCP4rFUBv91L1ZGdvWveRG77t8,BR1,/v1/stats/player_history/BR1/200333913,BR1,weUwJ4V6BX0loFOqa0szGsJQ07UfCNQavY_-Zv7Rdwm-aw,Pucas Laquetá,1484792867
7,DuZdcDwYz3wkasJN6c0p6u4UYOLNts3mIzRLqIFdA0fIwkg,DuZdcDwYz3wkasJN6c0p6u4UYOLNts3mIzRLqIFdA0fIwkg,BR1,/v1/stats/player_history/BR1/200985953,BR1,H3hW3sM0VA-yaM0LhAJ3wwkzlbTy0MPi_I1aK0TPZgkMjw,always suffering,1484792867
8,poS3l-D4OB5LOirIjX4J_9ShQoOSDjTDYuF2plrAEV8IwF4,poS3l-D4OB5LOirIjX4J_9ShQoOSDjTDYuF2plrAEV8IwF4,BR1,/v1/stats/player_history/BR1/204066490,BR1,Dgwf_DCGLzPvOknQALGqOo7ocX4UO23msW7E5_lzZUF8ug,LA PERZITA,1484792867
9,LC2d0-MVimHnKoZ7OCXkDR8_fbmrO9CKUSJTAzBNfZkk7mE,LC2d0-MVimHnKoZ7OCXkDR8_fbmrO9CKUSJTAzBNfZkk7mE,BR1,/v1/stats/player_history/BR1/200840665,BR1,359xRdCzwAazlYtry9nLb7R3f4y1BwvHJYG4T6GEU_ea-A,Wood,1484792867
10,HuomeZZz16RxGRYt-lsMZu33Zd8KidOP25bGiWhaecg1Syw,HuomeZZz16RxGRYt-lsMZu33Zd8KidOP25bGiWhaecg1Syw,BR1,/v1/stats/player_history/BR1/200859968,BR1,vS9p34QCYhf-5EU2e8knyqV5m1GoWHmAJWNsSy4W5Y-t5Q,p1stol,1484792867
1,1ZMKF2If07I4A00e2GNgUNeC9yWDYOelssDnxmGwXU-Olg,dUs79YiOMz4rGTBJTEz0-y7lr74an4MdAeAkNntERkU,BR1,/v1/stats/player_history/NA/40802423,NA,S6WuooInsWFzMZVtz3pBgpokOBFulmUneNLS_bGwzd6d,b4ddz1,1484801683
2,BDludSSyJItwBio-_ivPlcPpy1GLQJNTMOHe6iXSHBFCvKc,BDludSSyJItwBio-_ivPlcPpy1GLQJNTMOHe6iXSHBFCvKc,BR1,/v1/stats/player_history/BR1/205079449,BR1,mkPlVV4UrEwdXeo13bericQTUVNIqB6aBdHu15p3M8zyrw,Midoríya,1484801683
3,Ot3CGaEvxN6RX9K06141KIKwHilUO4NjeNMIwL-LP6Uf3z8,Ot3CGaEvxN6RX9K06141KIKwHilUO4NjeNMIwL-LP6Uf3z8,BR1,/v1/stats/player_history/BR1/220314047,BR1,VvtfDz_Ts7zUnuzEzjYM3gaDC2JkuSRFdx-gOlPZ6crwHZE,reborn mid laner,1484801683
4,rXNuZVVo-aEWr2OkdUZL0lk5a_GN07HmMHmDCmFakW2Wfg,BsdGGDewnN5QWS-ZSufva2f3IdlQ3i87Ll2wlQyOXfg,BR1,/v1/stats/player_history/NA/37281724,NA,Tv7mSRv6xHhUYTjbs_fm5wOOCrwZRAalKE_42awcQg3D,Little Wos,1484801683
5,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,qRuw4BbMx3nwpgxEfdfMFSohcNGr5kQQuwm8_meEwqMxNvbaJA4BgrRO,BR1,/v1/stats/player_history/BR1/1951967158446656,BR1,YDbgBXqjVnzEBPMLnKT6xLJUfLfmP6OLf5j9Xc03vlBvXsA,MAYLHAR,1484801683
6,8HPkFAh6GxukWy6W8CxGgJORzjfLOBZK7RZ4Xj9C6Iz_O58,8HPkFAh6GxukWy6W8CxGgJORzjfLOBZK7RZ4Xj9C6Iz_O58,BR1,/v1/stats/player_history/BR1/219595242,BR1,HEdzKbH2QRWRMxPqoHatzVWkLYC4ux7fEtT0wS_2SUGuGXM,sushi birthdays,1484801683
7,4P8SeRjdvVZKsV4RVaTR7rdakEyTuHGbL-vCMZ255gM8Dns,4P8SeRjdvVZKsV4RVaTR7rdakEyTuHGbL-vCMZ255gM8Dns,BR1,/v1/stats/player_history/BR1/219532359,BR1,uHLBhfgytatcaguyefl_YFMV3T1brEjreXQWIn_eAxXLGJo,lynkezshow,1484801683
8,6VUgwGLdCo4cNOCbGjzuntlHttXFo3f5G7PNBOZzis-d,6VUgwGLdCo4cNOCbGjzuntlHttXFo3f5G7PNBOZzis-d,BR1,/v1/stats/player_history/BR1/1115500,BR1,XCuFCPmj6JElYOPUpoNnAWEMHzke2fIJddOJIhuEwf5Sww,cellinshow,1484801683
9,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484801683
10,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484801683
1,LWxnMnRHNGEHk8WbMoQX3L6xKyhTJELYNp6noJ55rcQYqQ,MwPU97N9-HYgOzSiLMU1DQvEu_KNeXbsC-K8jaxL3Z4,BR1,/v1/stats/player_history/NA1/42858168,NA1,s6p6VsJKUVJsz8CRPyyArhkzGyvMaH6DFcMkAPodFtIh,FAKER LOIRO 1V9,1484824097
2,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,VEYhCB9aKTSY8vRjl7zzvTCVzCCTCjU_Oa5GGF5Bezlx,BR1,/v1/stats/player_history/BR1/1194077,BR1,W_uqhCkGhqQPKpYbumtjpo76dGOLb2dM410GwvoSvD__IA,4LaN,1484824097
